,temp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,time
865,-143,1327,15803,1635,-234,-3412,-297,2345,-911,-2618,2022-10-21 16:20:57.590834
866,-142,1667,16030,1422,-183,-3705,-408,2244,-870,-2750,2022-10-21 16:20:57.718898
867,-146,1595,15537,746,-280,-3554,-363,2060,-772,-2849,2022-10-21 16:20:57.850357
868,-144,1866,15588,1645,-334,-3036,-360,1998,-801,-3016,2022-10-21 16:20:57.980217
869,-143,1624,15639,1126,-209,-3016,-382,1784,-677,-2999,2022-10-21 16:20:58.111725
870,-144,693,16222,997,-267,-2610,-354,1662,-710,-3009,2022-10-21 16:20:58.241158
871,-143,470,16076,1302,-30,-1775,-252,1529,-746,-3027,2022-10-21 16:20:58.372238
872,-146,825,16406,650,-184,-734,-235,1534,-699,-3122,2022-10-21 16:20:58.507280
873,-145,790,15950,1267,-68,-105,-148,1517,-704,-3044,2022-10-21 16:20:58.636872
874,-144,1344,15968,1050,-149,231,-141,1446,-689,-3007,2022-10-21 16:20:58.771194
875,-147,1198,16011,1242,-159,180,-167,1512,-712,-3069,2022-10-21 16:20:58.902258
876,-146,1113,15855,1182,-27,87,-165,1512,-689,-3038,2022-10-21 16:20:59.029489
877,-142,1237,16110,969,-63,191,-126,1481,-687,-3100,2022-10-21 16:20:59.157845
878,-142,1200,15945,1264,-34,254,-141,1481,-724,-3056,2022-10-21 16:20:59.287803
879,-144,1379,16051,954,-70,352,-189,1504,-625,-3021,2022-10-21 16:20:59.418373
880,-143,1205,15978,1360,-38,403,-140,1517,-681,-3014,2022-10-21 16:20:59.547416
881,-145,1469,16043,1164,-73,214,-164,1522,-673,-3059,2022-10-21 16:20:59.678893
882,-144,1330,16055,968,-42,155,-132,1492,-656,-3034,2022-10-21 16:20:59.807362
883,-143,1173,15721,1297,-89,119,-164,1551,-652,-3118,2022-10-21 16:20:59.933965
884,-141,1260,15968,957,-21,166,-147,1534,-667,-3112,2022-10-21 16:21:00.065100
885,-143,1220,15817,1189,-97,153,-154,1535,-685,-3027,2022-10-21 16:21:00.192829
886,-144,1259,15802,1183,7,126,-190,1540,-652,-3034,2022-10-21 16:21:00.330185
887,-141,1226,16372,611,-79,158,-157,1498,-657,-3076,2022-10-21 16:21:00.464699
888,-145,1284,15875,1095,-162,197,-141,1543,-646,-2987,2022-10-21 16:21:00.592582
889,-144,1407,15998,877,90,307,-174,1530,-627,-3055,2022-10-21 16:21:00.722826
890,-145,988,16144,683,-162,348,-141,1540,-660,-3039,2022-10-21 16:21:00.860139
891,-144,1327,15691,1634,77,117,-156,1555,-699,-2958,2022-10-21 16:21:00.989951
892,-144,1224,16345,563,-11,125,-136,1543,-670,-3059,2022-10-21 16:21:01.119719
893,-145,537,16160,803,-76,1440,-52,1585,-643,-2994,2022-10-21 16:21:01.252634
894,-145,785,15738,1366,56,2623,-29,1660,-608,-2975,2022-10-21 16:21:01.384516
895,-142,589,15939,1072,175,3165,41,1770,-648,-2893,2022-10-21 16:21:01.516896
896,-143,345,16724,1179,119,3228,-24,1902,-698,-2936,2022-10-21 16:21:01.650580
897,-144,1444,15898,1500,104,3500,17,2033,-712,-2778,2022-10-21 16:21:01.783197
898,-142,998,15923,1072,142,3556,48,2150,-695,-2756,2022-10-21 16:21:01.919259
899,-143,1213,15917,1326,39,3793,-12,2244,-741,-2698,2022-10-21 16:21:02.050361
900,-146,1917,15979,1423,283,3620,-33,2233,-759,-2548,2022-10-21 16:21:02.180857
901,-143,1639,16063,1143,-3,3338,51,2345,-767,-2497,2022-10-21 16:21:02.312707
902,-142,1689,15544,1171,202,2884,13,2316,-782,-2445,2022-10-21 16:21:02.439368
903,-144,1761,15739,1445,65,2624,-69,2347,-832,-2378,2022-10-21 16:21:02.572583
904,-144,1707,16164,1272,-59,2145,89,2348,-811,-2319,2022-10-21 16:21:02.702200
905,-145,1441,15913,1361,98,1600,-61,2310,-824,-2304,2022-10-21 16:21:02.838237
906,-144,1429,15951,943,-164,1392,-64,2312,-815,-2271,2022-10-21 16:21:02.967687
907,-145,1071,15873,1428,67,929,-124,2303,-775,-2168,2022-10-21 16:21:03.099345
908,-142,1424,16026,1096,-74,579,-121,2318,-838,-2194,2022-10-21 16:21:03.229132
909,-143,1204,16032,1203,5,68,-194,2364,-838,-2229,2022-10-21 16:21:03.360196
910,-143,1244,16075,934,-172,93,-182,2345,-823,-2215,2022-10-21 16:21:03.493503
911,-146,1501,15826,1346,-101,137,-168,2339,-822,-2187,2022-10-21 16:21:03.625736
912,-147,851,15926,1499,3,-30,-124,2396,-826,-2208,2022-10-21 16:21:03.755827
913,-144,1387,16360,850,-118,158,-128,2357,-853,-2200,2022-10-21 16:21:03.884823
914,-145,1276,15807,1422,-90,152,-151,2373,-766,-2256,2022-10-21 16:21:04.015259
915,-144,1218,16093,984,-4,105,-144,2391,-832,-2172,2022-10-21 16:21:04.149073
916,-147,1497,15886,1079,-106,151,-124,2373,-817,-2235,2022-10-21 16:21:04.276667
917,-145,1213,16009,1052,-50,134,-202,2399,-851,-2216,2022-10-21 16:21:04.408127
918,-145,1367,15944,1185,-109,112,-101,2388,-825,-2169,2022-10-21 16:21:04.538147
919,-145,1445,15985,1172,-127,35,-78,2348,-858,-2207,2022-10-21 16:21:04.671273
920,-147,1411,16092,956,-58,152,-152,2346,-856,-2234,2022-10-21 16:21:04.802367
921,-145,1291,15847,1275,-28,125,-162,2337,-834,-2196,2022-10-21 16:21:04.933186
922,-146,1242,16075,981,-59,124,-135,2402,-829,-2237,2022-10-21 16:21:05.068258
923,-143,1395,15788,1274,-79,114,-140,2378,-820,-2242,2022-10-21 16:21:05.195780
924,-144,1268,15935,1117,-21,104,-161,2339,-871,-2212,2022-10-21 16:21:05.328298
925,-143,1395,16036,1141,-90,110,-126,2375,-853,-2247,2022-10-21 16:21:05.460878
926,-146,1522,15837,1272,-76,14,-142,2354,-822,-2221,2022-10-21 16:21:05.593159
927,-143,1474,16167,1079,-103,-994,-78,2404,-823,-2247,2022-10-21 16:21:05.721988
928,-146,1745,16160,974,23,-180,-223,2374,-824,-2283,2022-10-21 16:21:05.853622
929,-145,1710,16038,1304,-197,-254,-148,2359,-847,-2301,2022-10-21 16:21:05.984860
930,-146,1664,15920,1535,19,-722,-129,2405,-850,-2214,2022-10-21 16:21:06.116791
931,-145,1947,16225,904,-193,-1249,-220,2420,-861,-2303,2022-10-21 16:21:06.248110
932,-145,1133,15906,1505,-156,-1752,-197,2416,-860,-2338,2022-10-21 16:21:06.378811
933,-147,1389,15770,1159,-103,-2192,-246,2449,-858,-2402,2022-10-21 16:21:06.508574
934,-141,1868,15878,1077,-267,-2650,-376,2415,-843,-2436,2022-10-21 16:21:06.643761
935,-145,1342,15798,1388,-280,-2893,-325,2385,-789,-2561,2022-10-21 16:21:06.779886
936,-144,948,15752,1630,-222,-3141,-172,2347,-789,-2599,2022-10-21 16:21:06.911991
937,-144,1206,16012,1130,-187,-3328,-383,2331,-817,-2678,2022-10-21 16:21:07.040463
938,-147,1482,15841,1502,-292,-3283,-330,2230,-843,-2763,2022-10-21 16:21:07.172644
939,-145,1441,16299,1137,-230,-3314,-261,2082,-772,-2874,2022-10-21 16:21:07.301641
940,-144,1443,15446,1019,-191,-3108,-381,1924,-711,-2936,2022-10-21 16:21:07.427731
941,-146,1319,15670,797,-298,-3011,-356,1801,-692,-2935,2022-10-21 16:21:07.556937
942,-144,903,16073,1722,-251,-2719,-332,1696,-700,-3008,2022-10-21 16:21:07.690069
943,-143,311,15981,1357,-180,-2012,-280,1599,-680,-3057,2022-10-21 16:21:07.823153
944,-146,847,16085,1247,-365,-1055,-247,1469,-642,-3064,2022-10-21 16:21:07.953810
945,-145,960,16463,717,35,-32,-191,1454,-601,-3011,2022-10-21 16:21:08.080180
946,-145,1272,16016,1111,-258,246,-139,1515,-683,-3095,2022-10-21 16:21:08.210085
947,-144,1202,16007,920,49,276,-121,1461,-662,-2926,2022-10-21 16:21:08.340641
948,-144,1121,15576,1637,-122,467,-144,1480,-646,-3005,2022-10-21 16:21:08.473090
949,-145,1317,15932,744,-38,470,-72,1495,-629,-3006,2022-10-21 16:21:08.602022
950,-147,1404,15785,1358,14,222,-169,1504,-638,-3053,2022-10-21 16:21:08.729900
951,-147,1259,16064,805,-116,146,-152,1483,-617,-3047,2022-10-21 16:21:08.857611
952,-147,1292,15849,1289,-16,176,-162,1497,-658,-2994,2022-10-21 16:21:08.984432
953,-146,1223,16036,853,-128,121,-156,1455,-657,-3014,2022-10-21 16:21:09.116953
954,-145,1255,15671,1459,-75,157,-165,1514,-672,-3039,2022-10-21 16:21:09.249615
955,-144,1173,15927,890,-85,165,-135,1497,-654,-3054,2022-10-21 16:21:09.378388
956,-144,1429,16160,914,-11,298,-159,1500,-633,-2965,2022-10-21 16:21:09.505534
957,-147,1317,15798,1154,-197,230,-129,1502,-639,-3042,2022-10-21 16:21:09.638916
958,-143,1275,15585,1462,72,234,-193,1511,-661,-3060,2022-10-21 16:21:09.774125
959,-145,871,16041,1072,14,137,-199,1525,-649,-3048,2022-10-21 16:21:09.907623
960,-147,578,15963,1130,78,135,-172,1504,-673,-3055,2022-10-21 16:21:10.041818
961,-146,1062,16054,734,-120,93,-132,1483,-673,-3016,2022-10-21 16:21:10.175199
962,-143,1127,15878,1167,-58,127,-146,1543,-630,-2995,2022-10-21 16:21:10.304337
963,-145,1281,16126,883,-94,154,-157,1525,-644,-2973,2022-10-21 16:21:10.435186
964,-144,1421,15986,1205,1,268,-157,1500,-651,-3020,2022-10-21 16:21:10.567273
965,-144,686,16192,847,78,1680,-35,1534,-642,-3061,2022-10-21 16:21:10.699993
966,-144,1241,15675,1230,157,3077,-33,1649,-664,-2953,2022-10-21 16:21:10.836908
967,-142,1025,15826,1237,181,3794,-1,1795,-665,-2956,2022-10-21 16:21:10.972113
968,-144,1453,16215,1342,121,3966,60,1977,-717,-2914,2022-10-21 16:21:11.105262
969,-145,1899,15978,1275,139,3614,16,2065,-724,-2752,2022-10-21 16:21:11.236879
970,-146,1352,15971,1461,159,3692,109,2179,-719,-2682,2022-10-21 16:21:11.369199
971,-145,2069,15850,1600,163,3759,-67,2242,-736,-2644,2022-10-21 16:21:11.499299
972,-145,2043,16383,829,64,3331,114,2248,-762,-2533,2022-10-21 16:21:11.631075
973,-144,1433,15479,1731,160,3187,-40,2317,-772,-2470,2022-10-21 16:21:11.763237
974,-145,1296,15785,958,17,2883,23,2404,-832,-2394,2022-10-21 16:21:11.895575
975,-145,1217,15970,1305,149,2224,16,2391,-820,-2282,2022-10-21 16:21:12.028869
976,-146,1567,15978,1311,126,1873,128,2352,-773,-2215,2022-10-21 16:21:12.161973
977,-146,1596,15933,1236,29,1580,-147,2376,-811,-2233,2022-10-21 16:21:12.292867
978,-146,1601,15806,1201,-43,1087,-53,2354,-845,-2189,2022-10-21 16:21:12.424805
979,-144,1748,15741,1173,-21,383,-145,2333,-863,-2160,2022-10-21 16:21:12.552847
980,-147,889,15878,1302,-69,133,-169,2361,-854,-2103,2022-10-21 16:21:12.685398
981,-144,1498,15993,927,-89,73,-168,2356,-822,-2195,2022-10-21 16:21:12.818348
982,-146,1203,15782,1702,-72,106,-146,2324,-827,-2221,2022-10-21 16:21:12.944371
983,-145,1397,16032,474,-64,112,-158,2400,-879,-2160,2022-10-21 16:21:13.075745
984,-146,1380,15652,1528,-132,133,-135,2366,-820,-2248,2022-10-21 16:21:13.209285
985,-144,1191,16084,842,-9,145,-125,2391,-849,-2152,2022-10-21 16:21:13.339333
986,-144,1413,15734,1366,-52,129,-153,2343,-844,-2230,2022-10-21 16:21:13.469727
987,-145,1247,16069,1093,-17,135,-152,2388,-852,-2214,2022-10-21 16:21:13.600964
988,-142,1166,15975,1029,-81,114,-173,2352,-834,-2150,2022-10-21 16:21:13.732643
989,-143,1521,15919,1422,28,68,-146,2374,-819,-2200,2022-10-21 16:21:13.865490
990,-144,1327,16135,784,-120,114,-136,2414,-863,-2172,2022-10-21 16:21:13.992837
991,-147,1230,15779,1267,-97,119,-148,2351,-829,-2160,2022-10-21 16:21:14.126101
992,-143,1145,16049,995,-32,80,-117,2361,-867,-2185,2022-10-21 16:21:14.256781
993,-142,1179,15958,1132,-165,110,-126,2350,-833,-2225,2022-10-21 16:21:14.388905
994,-143,1324,15908,1302,3,103,-152,2303,-803,-2154,2022-10-21 16:21:14.527228
995,-144,1250,16228,849,-69,89,-139,2372,-860,-2185,2022-10-21 16:21:14.661375
996,-146,1472,15965,1249,-62,-42,-116,2370,-852,-2224,2022-10-21 16:21:14.796793
997,-145,614,15969,989,-157,-1088,-1,2436,-909,-2290,2022-10-21 16:21:14.927773
998,-142,2712,16056,1053,-61,-690,-130,2332,-821,-2204,2022-10-21 16:21:15.061288
999,-144,1900,16084,904,-258,-1458,-175,2371,-852,-2199,2022-10-21 16:21:15.191875
